cruise,st,depth_m,substrate,method,repl,silver.grain_um2/h
MOBY,M2,500,Met,MAR,B,0.059327626
MOBY,M2,500,Met,MAR,B,0.060042417
MOBY,M2,500,Met,MAR,B,0.060042417
MOBY,M2,500,Met,MAR,B,0.060042417
MOBY,M2,500,Met,MAR,B,0.060757207
MOBY,M2,500,Met,MAR,B,0.060757207
MOBY,M2,500,Met,MAR,B,0.060757207
MOBY,M2,500,Met,MAR,B,0.060757207
MOBY,M2,500,Met,MAR,B,0.060757207
MOBY,M2,500,Met,MAR,B,0.061471998
MOBY,M2,500,Met,MAR,B,0.062186789
MOBY,M2,500,Met,MAR,B,0.062186789
MOBY,M2,500,Met,MAR,B,0.062186789
MOBY,M2,500,Met,MAR,B,0.062186789
MOBY,M2,500,Met,MAR,B,0.062186789
MOBY,M2,500,Met,MAR,B,0.062901579
MOBY,M2,500,Met,MAR,B,0.062901579
MOBY,M2,500,Met,MAR,B,0.062901579
MOBY,M2,500,Met,MAR,B,0.062901579
MOBY,M2,500,Met,MAR,B,0.06361637
MOBY,M2,500,Met,MAR,B,0.06361637
MOBY,M2,500,Met,MAR,B,0.06361637
MOBY,M2,500,Met,MAR,B,0.06361637
MOBY,M2,500,Met,MAR,B,0.064331161
MOBY,M2,500,Met,MAR,B,0.064331161
MOBY,M2,500,Met,MAR,B,0.064331161
MOBY,M2,500,Met,MAR,B,0.064331161
MOBY,M2,500,Met,MAR,B,0.064331161
MOBY,M2,500,Met,MAR,B,0.064331161
MOBY,M2,500,Met,MAR,B,0.065045951
MOBY,M2,500,Met,MAR,B,0.065045951
MOBY,M2,500,Met,MAR,B,0.065045951
MOBY,M2,500,Met,MAR,B,0.065045951
MOBY,M2,500,Met,MAR,B,0.065045951
MOBY,M2,500,Met,MAR,B,0.065045951
MOBY,M2,500,Met,MAR,B,0.065760742
MOBY,M2,500,Met,MAR,B,0.065760742
MOBY,M2,500,Met,MAR,B,0.065760742
MOBY,M2,500,Met,MAR,B,0.065760742
MOBY,M2,500,Met,MAR,B,0.065760742
MOBY,M2,500,Met,MAR,B,0.065760742
MOBY,M2,500,Met,MAR,B,0.065760742
MOBY,M2,500,Met,MAR,B,0.065760742
MOBY,M2,500,Met,MAR,B,0.065760742
MOBY,M2,500,Met,MAR,B,0.065760742
MOBY,M2,500,Met,MAR,B,0.066475533
MOBY,M2,500,Met,MAR,B,0.066475533
MOBY,M2,500,Met,MAR,B,0.066475533
MOBY,M2,500,Met,MAR,B,0.066475533
MOBY,M2,500,Met,MAR,B,0.066475533
MOBY,M2,500,Met,MAR,B,0.067190323
MOBY,M2,500,Met,MAR,B,0.067190323
MOBY,M2,500,Met,MAR,B,0.067190323
MOBY,M2,500,Met,MAR,B,0.067190323
MOBY,M2,500,Met,MAR,B,0.067190323
MOBY,M2,500,Met,MAR,B,0.067190323
MOBY,M2,500,Met,MAR,B,0.067905114
MOBY,M2,500,Met,MAR,B,0.067905114
MOBY,M2,500,Met,MAR,B,0.067905114
MOBY,M2,500,Met,MAR,B,0.067905114
MOBY,M2,500,Met,MAR,B,0.067905114
MOBY,M2,500,Met,MAR,B,0.068619905
MOBY,M2,500,Met,MAR,B,0.068619905
MOBY,M2,500,Met,MAR,B,0.068619905
MOBY,M2,500,Met,MAR,B,0.068619905
MOBY,M2,500,Met,MAR,B,0.068619905
MOBY,M2,500,Met,MAR,B,0.068619905
MOBY,M2,500,Met,MAR,B,0.068619905
MOBY,M2,500,Met,MAR,B,0.069334695
MOBY,M2,500,Met,MAR,B,0.069334695
MOBY,M2,500,Met,MAR,B,0.069334695
MOBY,M2,500,Met,MAR,B,0.069334695
MOBY,M2,500,Met,MAR,B,0.069334695
MOBY,M2,500,Met,MAR,B,0.070049486
MOBY,M2,500,Met,MAR,B,0.070049486
MOBY,M2,500,Met,MAR,B,0.070049486
MOBY,M2,500,Met,MAR,B,0.070049486
MOBY,M2,500,Met,MAR,B,0.070764277
MOBY,M2,500,Met,MAR,B,0.070764277
MOBY,M2,500,Met,MAR,B,0.070764277
MOBY,M2,500,Met,MAR,B,0.071479067
MOBY,M2,500,Met,MAR,B,0.071479067
MOBY,M2,500,Met,MAR,B,0.072193858
MOBY,M2,500,Met,MAR,B,0.072193858
MOBY,M2,500,Met,MAR,B,0.072193858
MOBY,M2,500,Met,MAR,B,0.072193858
MOBY,M2,500,Met,MAR,B,0.072908649
MOBY,M2,500,Met,MAR,B,0.072908649
MOBY,M2,500,Met,MAR,B,0.073623439
MOBY,M2,500,Met,MAR,B,0.073623439
MOBY,M2,500,Met,MAR,B,0.073623439
MOBY,M2,500,Met,MAR,B,0.073623439
MOBY,M2,500,Met,MAR,B,0.073623439
MOBY,M2,500,Met,MAR,B,0.073623439
MOBY,M2,500,Met,MAR,B,0.07433823
MOBY,M2,500,Met,MAR,B,0.07433823
MOBY,M2,500,Met,MAR,B,0.07433823
MOBY,M2,500,Met,MAR,B,0.07433823
MOBY,M2,500,Met,MAR,B,0.07433823
MOBY,M2,500,Met,MAR,B,0.07433823
MOBY,M2,500,Met,MAR,B,0.07433823
MOBY,M2,500,Met,MAR,B,0.07433823
MOBY,M2,500,Met,MAR,B,0.075053021
MOBY,M2,500,Met,MAR,B,0.075053021
MOBY,M2,500,Met,MAR,B,0.075053021
MOBY,M2,500,Met,MAR,B,0.075053021
MOBY,M2,500,Met,MAR,B,0.075053021
MOBY,M2,500,Met,MAR,B,0.075053021
MOBY,M2,500,Met,MAR,B,0.075053021
MOBY,M2,500,Met,MAR,B,0.075053021
MOBY,M2,500,Met,MAR,B,0.075053021
MOBY,M2,500,Met,MAR,B,0.075053021
MOBY,M2,500,Met,MAR,B,0.075053021
MOBY,M2,500,Met,MAR,B,0.076482602
MOBY,M2,500,Met,MAR,B,0.076482602
MOBY,M2,500,Met,MAR,B,0.076482602
MOBY,M2,500,Met,MAR,B,0.076482602
MOBY,M2,500,Met,MAR,B,0.076482602
MOBY,M2,500,Met,MAR,B,0.076482602
MOBY,M2,500,Met,MAR,B,0.076482602
MOBY,M2,500,Met,MAR,B,0.076482602
MOBY,M2,500,Met,MAR,B,0.076482602
MOBY,M2,500,Met,MAR,B,0.077197393
MOBY,M2,500,Met,MAR,B,0.077197393
MOBY,M2,500,Met,MAR,B,0.077197393
MOBY,M2,500,Met,MAR,B,0.077197393
MOBY,M2,500,Met,MAR,B,0.077197393
MOBY,M2,500,Met,MAR,B,0.077912183
MOBY,M2,500,Met,MAR,B,0.077912183
MOBY,M2,500,Met,MAR,B,0.077912183
MOBY,M2,500,Met,MAR,B,0.077912183
MOBY,M2,500,Met,MAR,B,0.077912183
MOBY,M2,500,Met,MAR,B,0.078626974
MOBY,M2,500,Met,MAR,B,0.078626974
MOBY,M2,500,Met,MAR,B,0.079341765
MOBY,M2,500,Met,MAR,B,0.079341765
MOBY,M2,500,Met,MAR,B,0.079341765
MOBY,M2,500,Met,MAR,B,0.079341765
MOBY,M2,500,Met,MAR,B,0.079341765
MOBY,M2,500,Met,MAR,B,0.079341765
MOBY,M2,500,Met,MAR,B,0.080056555
MOBY,M2,500,Met,MAR,B,0.080056555
MOBY,M2,500,Met,MAR,B,0.080056555
MOBY,M2,500,Met,MAR,B,0.080056555
MOBY,M2,500,Met,MAR,B,0.080056555
MOBY,M2,500,Met,MAR,B,0.080771346
MOBY,M2,500,Met,MAR,B,0.080771346
MOBY,M2,500,Met,MAR,B,0.080771346
MOBY,M2,500,Met,MAR,B,0.080771346
MOBY,M2,500,Met,MAR,B,0.080771346
MOBY,M2,500,Met,MAR,B,0.080771346
MOBY,M2,500,Met,MAR,B,0.080771346
MOBY,M2,500,Met,MAR,B,0.080771346
MOBY,M2,500,Met,MAR,B,0.081486137
MOBY,M2,500,Met,MAR,B,0.081486137
MOBY,M2,500,Met,MAR,B,0.081486137
MOBY,M2,500,Met,MAR,B,0.081486137
MOBY,M2,500,Met,MAR,B,0.081486137
MOBY,M2,500,Met,MAR,B,0.081486137
MOBY,M2,500,Met,MAR,B,0.082200927
MOBY,M2,500,Met,MAR,B,0.082200927
MOBY,M2,500,Met,MAR,B,0.082200927
MOBY,M2,500,Met,MAR,B,0.082200927
MOBY,M2,500,Met,MAR,B,0.082915718
MOBY,M2,500,Met,MAR,B,0.082915718
MOBY,M2,500,Met,MAR,B,0.082915718
MOBY,M2,500,Met,MAR,B,0.082915718
MOBY,M2,500,Met,MAR,B,0.082915718
MOBY,M2,500,Met,MAR,B,0.082915718
MOBY,M2,500,Met,MAR,B,0.083630509
MOBY,M2,500,Met,MAR,B,0.083630509
MOBY,M2,500,Met,MAR,B,0.083630509
MOBY,M2,500,Met,MAR,B,0.083630509
MOBY,M2,500,Met,MAR,B,0.083630509
MOBY,M2,500,Met,MAR,B,0.083630509
MOBY,M2,500,Met,MAR,B,0.083630509
MOBY,M2,500,Met,MAR,B,0.084345299
MOBY,M2,500,Met,MAR,B,0.084345299
MOBY,M2,500,Met,MAR,B,0.084345299
MOBY,M2,500,Met,MAR,B,0.084345299
MOBY,M2,500,Met,MAR,B,0.084345299
MOBY,M2,500,Met,MAR,B,0.08506009
MOBY,M2,500,Met,MAR,B,0.08506009
MOBY,M2,500,Met,MAR,B,0.08506009
MOBY,M2,500,Met,MAR,B,0.08506009
MOBY,M2,500,Met,MAR,B,0.08506009
MOBY,M2,500,Met,MAR,B,0.08506009
MOBY,M2,500,Met,MAR,B,0.085774881
MOBY,M2,500,Met,MAR,B,0.085774881
MOBY,M2,500,Met,MAR,B,0.085774881
MOBY,M2,500,Met,MAR,B,0.086489671
MOBY,M2,500,Met,MAR,B,0.086489671
MOBY,M2,500,Met,MAR,B,0.086489671
MOBY,M2,500,Met,MAR,B,0.086489671
MOBY,M2,500,Met,MAR,B,0.086489671
MOBY,M2,500,Met,MAR,B,0.086489671
MOBY,M2,500,Met,MAR,B,0.086489671
MOBY,M2,500,Met,MAR,B,0.087204462
MOBY,M2,500,Met,MAR,B,0.087204462
MOBY,M2,500,Met,MAR,B,0.087204462
MOBY,M2,500,Met,MAR,B,0.087204462
MOBY,M2,500,Met,MAR,B,0.087204462
MOBY,M2,500,Met,MAR,B,0.087204462
MOBY,M2,500,Met,MAR,B,0.087204462
MOBY,M2,500,Met,MAR,B,0.087919253
MOBY,M2,500,Met,MAR,B,0.087919253
MOBY,M2,500,Met,MAR,B,0.087919253
MOBY,M2,500,Met,MAR,B,0.088634043
MOBY,M2,500,Met,MAR,B,0.088634043
MOBY,M2,500,Met,MAR,B,0.088634043
MOBY,M2,500,Met,MAR,B,0.089348834
MOBY,M2,500,Met,MAR,B,0.089348834
MOBY,M2,500,Met,MAR,B,0.089348834
MOBY,M2,500,Met,MAR,B,0.089348834
MOBY,M2,500,Met,MAR,B,0.089348834
MOBY,M2,500,Met,MAR,B,0.090063625
MOBY,M2,500,Met,MAR,B,0.090063625
MOBY,M2,500,Met,MAR,B,0.090063625
MOBY,M2,500,Met,MAR,B,0.090063625
MOBY,M2,500,Met,MAR,B,0.090778416
MOBY,M2,500,Met,MAR,B,0.090778416
MOBY,M2,500,Met,MAR,B,0.091493206
MOBY,M2,500,Met,MAR,B,0.091493206
MOBY,M2,500,Met,MAR,B,0.091493206
MOBY,M2,500,Met,MAR,B,0.091493206
MOBY,M2,500,Met,MAR,B,0.091493206
MOBY,M2,500,Met,MAR,B,0.091493206
MOBY,M2,500,Met,MAR,B,0.091493206
MOBY,M2,500,Met,MAR,B,0.092207997
MOBY,M2,500,Met,MAR,B,0.092922788
MOBY,M2,500,Met,MAR,B,0.092922788
MOBY,M2,500,Met,MAR,B,0.092922788
MOBY,M2,500,Met,MAR,B,0.092922788
MOBY,M2,500,Met,MAR,B,0.093637578
MOBY,M2,500,Met,MAR,B,0.093637578
MOBY,M2,500,Met,MAR,B,0.093637578
MOBY,M2,500,Met,MAR,B,0.093637578
MOBY,M2,500,Met,MAR,B,0.093637578
MOBY,M2,500,Met,MAR,B,0.093637578
MOBY,M2,500,Met,MAR,B,0.093637578
MOBY,M2,500,Met,MAR,B,0.093637578
MOBY,M2,500,Met,MAR,B,0.093637578
MOBY,M2,500,Met,MAR,B,0.093637578
MOBY,M2,500,Met,MAR,B,0.094352369
MOBY,M2,500,Met,MAR,B,0.094352369
MOBY,M2,500,Met,MAR,B,0.094352369
MOBY,M2,500,Met,MAR,B,0.094352369
MOBY,M2,500,Met,MAR,B,0.094352369
MOBY,M2,500,Met,MAR,B,0.09506716
MOBY,M2,500,Met,MAR,B,0.09506716
MOBY,M2,500,Met,MAR,B,0.09506716
MOBY,M2,500,Met,MAR,B,0.09578195
MOBY,M2,500,Met,MAR,B,0.09578195
MOBY,M2,500,Met,MAR,B,0.09578195
MOBY,M2,500,Met,MAR,B,0.09578195
MOBY,M2,500,Met,MAR,B,0.096496741
MOBY,M2,500,Met,MAR,B,0.097211532
MOBY,M2,500,Met,MAR,B,0.097211532
MOBY,M2,500,Met,MAR,B,0.097211532
MOBY,M2,500,Met,MAR,B,0.097211532
MOBY,M2,500,Met,MAR,B,0.097926322
MOBY,M2,500,Met,MAR,B,0.097926322
MOBY,M2,500,Met,MAR,B,0.097926322
MOBY,M2,500,Met,MAR,B,0.097926322
MOBY,M2,500,Met,MAR,B,0.097926322
MOBY,M2,500,Met,MAR,B,0.098641113
MOBY,M2,500,Met,MAR,B,0.098641113
MOBY,M2,500,Met,MAR,B,0.099355904
MOBY,M2,500,Met,MAR,B,0.099355904
MOBY,M2,500,Met,MAR,B,0.099355904
MOBY,M2,500,Met,MAR,B,0.100070694
MOBY,M2,500,Met,MAR,B,0.100070694
MOBY,M2,500,Met,MAR,B,0.100070694
MOBY,M2,500,Met,MAR,B,0.100070694
MOBY,M2,500,Met,MAR,B,0.100070694
MOBY,M2,500,Met,MAR,B,0.100070694
MOBY,M2,500,Met,MAR,B,0.100070694
MOBY,M2,500,Met,MAR,B,0.100070694
MOBY,M2,500,Met,MAR,B,0.100070694
MOBY,M2,500,Met,MAR,B,0.100070694
MOBY,M2,500,Met,MAR,B,0.100785485
MOBY,M2,500,Met,MAR,B,0.100785485
MOBY,M2,500,Met,MAR,B,0.100785485
MOBY,M2,500,Met,MAR,B,0.100785485
MOBY,M2,500,Met,MAR,B,0.102215066
MOBY,M2,500,Met,MAR,B,0.102215066
MOBY,M2,500,Met,MAR,B,0.102215066
MOBY,M2,500,Met,MAR,B,0.102215066
MOBY,M2,500,Met,MAR,B,0.102215066
MOBY,M2,500,Met,MAR,B,0.102929857
MOBY,M2,500,Met,MAR,B,0.102929857
MOBY,M2,500,Met,MAR,B,0.102929857
MOBY,M2,500,Met,MAR,B,0.102929857
MOBY,M2,500,Met,MAR,B,0.102929857
MOBY,M2,500,Met,MAR,B,0.102929857
MOBY,M2,500,Met,MAR,B,0.103644648
MOBY,M2,500,Met,MAR,B,0.103644648
MOBY,M2,500,Met,MAR,B,0.103644648
MOBY,M2,500,Met,MAR,B,0.103644648
MOBY,M2,500,Met,MAR,B,0.104359438
MOBY,M2,500,Met,MAR,B,0.104359438
MOBY,M2,500,Met,MAR,B,0.104359438
MOBY,M2,500,Met,MAR,B,0.104359438
MOBY,M2,500,Met,MAR,B,0.104359438
MOBY,M2,500,Met,MAR,B,0.104359438
MOBY,M2,500,Met,MAR,B,0.104359438
MOBY,M2,500,Met,MAR,B,0.105074229
MOBY,M2,500,Met,MAR,B,0.105074229
MOBY,M2,500,Met,MAR,B,0.105074229
MOBY,M2,500,Met,MAR,B,0.10578902
MOBY,M2,500,Met,MAR,B,0.10578902
MOBY,M2,500,Met,MAR,B,0.10578902
MOBY,M2,500,Met,MAR,B,0.10578902
MOBY,M2,500,Met,MAR,B,0.10650381
MOBY,M2,500,Met,MAR,B,0.10650381
MOBY,M2,500,Met,MAR,B,0.10650381
MOBY,M2,500,Met,MAR,B,0.10650381
MOBY,M2,500,Met,MAR,B,0.10650381
MOBY,M2,500,Met,MAR,B,0.107218601
MOBY,M2,500,Met,MAR,B,0.107933392
MOBY,M2,500,Met,MAR,B,0.107933392
MOBY,M2,500,Met,MAR,B,0.107933392
MOBY,M2,500,Met,MAR,B,0.108648182
MOBY,M2,500,Met,MAR,B,0.108648182
MOBY,M2,500,Met,MAR,B,0.108648182
MOBY,M2,500,Met,MAR,B,0.108648182
MOBY,M2,500,Met,MAR,B,0.108648182
MOBY,M2,500,Met,MAR,B,0.109362973
MOBY,M2,500,Met,MAR,B,0.109362973
MOBY,M2,500,Met,MAR,B,0.109362973
MOBY,M2,500,Met,MAR,B,0.109362973
MOBY,M2,500,Met,MAR,B,0.109362973
MOBY,M2,500,Met,MAR,B,0.110077764
MOBY,M2,500,Met,MAR,B,0.110077764
MOBY,M2,500,Met,MAR,B,0.110077764
MOBY,M2,500,Met,MAR,B,0.110077764
MOBY,M2,500,Met,MAR,B,0.110792554
MOBY,M2,500,Met,MAR,B,0.110792554
MOBY,M2,500,Met,MAR,B,0.110792554
MOBY,M2,500,Met,MAR,B,0.110792554
MOBY,M2,500,Met,MAR,B,0.110792554
MOBY,M2,500,Met,MAR,B,0.110792554
MOBY,M2,500,Met,MAR,B,0.111507345
MOBY,M2,500,Met,MAR,B,0.112222136
MOBY,M2,500,Met,MAR,B,0.112222136
MOBY,M2,500,Met,MAR,B,0.112936926
MOBY,M2,500,Met,MAR,B,0.112936926
MOBY,M2,500,Met,MAR,B,0.112936926
MOBY,M2,500,Met,MAR,B,0.112936926
MOBY,M2,500,Met,MAR,B,0.112936926
MOBY,M2,500,Met,MAR,B,0.113651717
MOBY,M2,500,Met,MAR,B,0.113651717
MOBY,M2,500,Met,MAR,B,0.114366508
MOBY,M2,500,Met,MAR,B,0.114366508
MOBY,M2,500,Met,MAR,B,0.114366508
MOBY,M2,500,Met,MAR,B,0.115081298
MOBY,M2,500,Met,MAR,B,0.115081298
MOBY,M2,500,Met,MAR,B,0.115081298
MOBY,M2,500,Met,MAR,B,0.115081298
MOBY,M2,500,Met,MAR,B,0.115081298
MOBY,M2,500,Met,MAR,B,0.115796089
MOBY,M2,500,Met,MAR,B,0.11651088
MOBY,M2,500,Met,MAR,B,0.11651088
MOBY,M2,500,Met,MAR,B,0.11651088
MOBY,M2,500,Met,MAR,B,0.11651088
MOBY,M2,500,Met,MAR,B,0.11722567
MOBY,M2,500,Met,MAR,B,0.117940461
MOBY,M2,500,Met,MAR,B,0.118655252
MOBY,M2,500,Met,MAR,B,0.118655252
MOBY,M2,500,Met,MAR,B,0.118655252
MOBY,M2,500,Met,MAR,B,0.119370042
MOBY,M2,500,Met,MAR,B,0.119370042
MOBY,M2,500,Met,MAR,B,0.119370042
MOBY,M2,500,Met,MAR,B,0.119370042
MOBY,M2,500,Met,MAR,B,0.119370042
MOBY,M2,500,Met,MAR,B,0.120084833
MOBY,M2,500,Met,MAR,B,0.120084833
MOBY,M2,500,Met,MAR,B,0.120799624
MOBY,M2,500,Met,MAR,B,0.121514414
MOBY,M2,500,Met,MAR,B,0.121514414
MOBY,M2,500,Met,MAR,B,0.121514414
MOBY,M2,500,Met,MAR,B,0.121514414
MOBY,M2,500,Met,MAR,B,0.121514414
MOBY,M2,500,Met,MAR,B,0.121514414
MOBY,M2,500,Met,MAR,B,0.121514414
MOBY,M2,500,Met,MAR,B,0.121514414
MOBY,M2,500,Met,MAR,B,0.121514414
MOBY,M2,500,Met,MAR,B,0.122229205
MOBY,M2,500,Met,MAR,B,0.122229205
MOBY,M2,500,Met,MAR,B,0.122229205
MOBY,M2,500,Met,MAR,B,0.122229205
MOBY,M2,500,Met,MAR,B,0.122229205
MOBY,M2,500,Met,MAR,B,0.122943996
MOBY,M2,500,Met,MAR,B,0.122943996
MOBY,M2,500,Met,MAR,B,0.123658786
MOBY,M2,500,Met,MAR,B,0.123658786
MOBY,M2,500,Met,MAR,B,0.123658786
MOBY,M2,500,Met,MAR,B,0.123658786
MOBY,M2,500,Met,MAR,B,0.124373577
MOBY,M2,500,Met,MAR,B,0.124373577
MOBY,M2,500,Met,MAR,B,0.124373577
MOBY,M2,500,Met,MAR,B,0.124373577
MOBY,M2,500,Met,MAR,B,0.124373577
MOBY,M2,500,Met,MAR,B,0.125088368
MOBY,M2,500,Met,MAR,B,0.125088368
MOBY,M2,500,Met,MAR,B,0.125803159
MOBY,M2,500,Met,MAR,B,0.125803159
MOBY,M2,500,Met,MAR,B,0.125803159
MOBY,M2,500,Met,MAR,B,0.126517949
MOBY,M2,500,Met,MAR,B,0.126517949
MOBY,M2,500,Met,MAR,B,0.126517949
MOBY,M2,500,Met,MAR,B,0.126517949
MOBY,M2,500,Met,MAR,B,0.126517949
MOBY,M2,500,Met,MAR,B,0.126517949
MOBY,M2,500,Met,MAR,B,0.12723274
MOBY,M2,500,Met,MAR,B,0.12723274
MOBY,M2,500,Met,MAR,B,0.12723274
MOBY,M2,500,Met,MAR,B,0.127947531
MOBY,M2,500,Met,MAR,B,0.127947531
MOBY,M2,500,Met,MAR,B,0.127947531
MOBY,M2,500,Met,MAR,B,0.128662321
MOBY,M2,500,Met,MAR,B,0.128662321
MOBY,M2,500,Met,MAR,B,0.129377112
MOBY,M2,500,Met,MAR,B,0.129377112
MOBY,M2,500,Met,MAR,B,0.130091903
MOBY,M2,500,Met,MAR,B,0.130091903
MOBY,M2,500,Met,MAR,B,0.130091903
MOBY,M2,500,Met,MAR,B,0.130806693
MOBY,M2,500,Met,MAR,B,0.130806693
MOBY,M2,500,Met,MAR,B,0.130806693
MOBY,M2,500,Met,MAR,B,0.130806693
MOBY,M2,500,Met,MAR,B,0.130806693
MOBY,M2,500,Met,MAR,B,0.131521484
MOBY,M2,500,Met,MAR,B,0.131521484
MOBY,M2,500,Met,MAR,B,0.131521484
MOBY,M2,500,Met,MAR,B,0.132236275
MOBY,M2,500,Met,MAR,B,0.132236275
MOBY,M2,500,Met,MAR,B,0.132236275
MOBY,M2,500,Met,MAR,B,0.132951065
MOBY,M2,500,Met,MAR,B,0.132951065
MOBY,M2,500,Met,MAR,B,0.133665856
MOBY,M2,500,Met,MAR,B,0.133665856
MOBY,M2,500,Met,MAR,B,0.133665856
MOBY,M2,500,Met,MAR,B,0.134380647
MOBY,M2,500,Met,MAR,B,0.135095437
MOBY,M2,500,Met,MAR,B,0.135095437
MOBY,M2,500,Met,MAR,B,0.135095437
MOBY,M2,500,Met,MAR,B,0.135810228
MOBY,M2,500,Met,MAR,B,0.136525019
MOBY,M2,500,Met,MAR,B,0.136525019
MOBY,M2,500,Met,MAR,B,0.137239809
MOBY,M2,500,Met,MAR,B,0.137239809
MOBY,M2,500,Met,MAR,B,0.137239809
MOBY,M2,500,Met,MAR,B,0.137239809
MOBY,M2,500,Met,MAR,B,0.1379546
MOBY,M2,500,Met,MAR,B,0.1379546
MOBY,M2,500,Met,MAR,B,0.1379546
MOBY,M2,500,Met,MAR,B,0.1379546
MOBY,M2,500,Met,MAR,B,0.1379546
MOBY,M2,500,Met,MAR,B,0.1379546
MOBY,M2,500,Met,MAR,B,0.138669391
MOBY,M2,500,Met,MAR,B,0.138669391
MOBY,M2,500,Met,MAR,B,0.139384181
MOBY,M2,500,Met,MAR,B,0.139384181
MOBY,M2,500,Met,MAR,B,0.139384181
MOBY,M2,500,Met,MAR,B,0.140098972
MOBY,M2,500,Met,MAR,B,0.140098972
MOBY,M2,500,Met,MAR,B,0.140813763
MOBY,M2,500,Met,MAR,B,0.141528553
MOBY,M2,500,Met,MAR,B,0.141528553
MOBY,M2,500,Met,MAR,B,0.141528553
MOBY,M2,500,Met,MAR,B,0.142243344
MOBY,M2,500,Met,MAR,B,0.142243344
MOBY,M2,500,Met,MAR,B,0.142958135
MOBY,M2,500,Met,MAR,B,0.142958135
MOBY,M2,500,Met,MAR,B,0.143672925
MOBY,M2,500,Met,MAR,B,0.143672925
MOBY,M2,500,Met,MAR,B,0.145102507
MOBY,M2,500,Met,MAR,B,0.145817297
MOBY,M2,500,Met,MAR,B,0.145817297
MOBY,M2,500,Met,MAR,B,0.146532088
MOBY,M2,500,Met,MAR,B,0.146532088
MOBY,M2,500,Met,MAR,B,0.146532088
MOBY,M2,500,Met,MAR,B,0.146532088
MOBY,M2,500,Met,MAR,B,0.147246879
MOBY,M2,500,Met,MAR,B,0.147961669
MOBY,M2,500,Met,MAR,B,0.147961669
MOBY,M2,500,Met,MAR,B,0.147961669
MOBY,M2,500,Met,MAR,B,0.149391251
MOBY,M2,500,Met,MAR,B,0.149391251
MOBY,M2,500,Met,MAR,B,0.149391251
MOBY,M2,500,Met,MAR,B,0.149391251
MOBY,M2,500,Met,MAR,B,0.150106041
MOBY,M2,500,Met,MAR,B,0.150106041
MOBY,M2,500,Met,MAR,B,0.150106041
MOBY,M2,500,Met,MAR,B,0.150106041
MOBY,M2,500,Met,MAR,B,0.150106041
MOBY,M2,500,Met,MAR,B,0.150820832
MOBY,M2,500,Met,MAR,B,0.150820832
MOBY,M2,500,Met,MAR,B,0.150820832
MOBY,M2,500,Met,MAR,B,0.151535623
MOBY,M2,500,Met,MAR,B,0.152250413
MOBY,M2,500,Met,MAR,B,0.152250413
MOBY,M2,500,Met,MAR,B,0.152250413
MOBY,M2,500,Met,MAR,B,0.152250413
MOBY,M2,500,Met,MAR,B,0.152965204
MOBY,M2,500,Met,MAR,B,0.153679995
MOBY,M2,500,Met,MAR,B,0.154394785
MOBY,M2,500,Met,MAR,B,0.154394785
MOBY,M2,500,Met,MAR,B,0.156539157
MOBY,M2,500,Met,MAR,B,0.156539157
MOBY,M2,500,Met,MAR,B,0.156539157
MOBY,M2,500,Met,MAR,B,0.157253948
MOBY,M2,500,Met,MAR,B,0.157253948
MOBY,M2,500,Met,MAR,B,0.157968739
MOBY,M2,500,Met,MAR,B,0.157968739
MOBY,M2,500,Met,MAR,B,0.157968739
MOBY,M2,500,Met,MAR,B,0.157968739
MOBY,M2,500,Met,MAR,B,0.15939832
MOBY,M2,500,Met,MAR,B,0.15939832
MOBY,M2,500,Met,MAR,B,0.15939832
MOBY,M2,500,Met,MAR,B,0.160113111
MOBY,M2,500,Met,MAR,B,0.160827901
MOBY,M2,500,Met,MAR,B,0.162257483
MOBY,M2,500,Met,MAR,B,0.162257483
MOBY,M2,500,Met,MAR,B,0.163687064
MOBY,M2,500,Met,MAR,B,0.163687064
MOBY,M2,500,Met,MAR,B,0.163687064
MOBY,M2,500,Met,MAR,B,0.163687064
MOBY,M2,500,Met,MAR,B,0.164401855
MOBY,M2,500,Met,MAR,B,0.164401855
MOBY,M2,500,Met,MAR,B,0.164401855
MOBY,M2,500,Met,MAR,B,0.164401855
MOBY,M2,500,Met,MAR,B,0.164401855
MOBY,M2,500,Met,MAR,B,0.165116646
MOBY,M2,500,Met,MAR,B,0.165116646
MOBY,M2,500,Met,MAR,B,0.165831436
MOBY,M2,500,Met,MAR,B,0.165831436
MOBY,M2,500,Met,MAR,B,0.167261018
MOBY,M2,500,Met,MAR,B,0.167261018
MOBY,M2,500,Met,MAR,B,0.167261018
MOBY,M2,500,Met,MAR,B,0.167261018
MOBY,M2,500,Met,MAR,B,0.167975808
MOBY,M2,500,Met,MAR,B,0.167975808
MOBY,M2,500,Met,MAR,B,0.167975808
MOBY,M2,500,Met,MAR,B,0.168690599
MOBY,M2,500,Met,MAR,B,0.168690599
MOBY,M2,500,Met,MAR,B,0.168690599
MOBY,M2,500,Met,MAR,B,0.168690599
MOBY,M2,500,Met,MAR,B,0.16940539
MOBY,M2,500,Met,MAR,B,0.16940539
MOBY,M2,500,Met,MAR,B,0.16940539
MOBY,M2,500,Met,MAR,B,0.17012018
MOBY,M2,500,Met,MAR,B,0.17012018
MOBY,M2,500,Met,MAR,B,0.171549762
MOBY,M2,500,Met,MAR,B,0.171549762
MOBY,M2,500,Met,MAR,B,0.171549762
MOBY,M2,500,Met,MAR,B,0.172264552
