cruise,st,depth_m,substrate,method,repl,intensity_MGV.um2/h
MOBY,M2,500,HPG,BONCAT,A,10.15164695
MOBY,M2,500,HPG,BONCAT,A,4.340455418
MOBY,M2,500,HPG,BONCAT,A,2.309953691
MOBY,M2,500,HPG,BONCAT,A,1.363531343
MOBY,M2,500,HPG,BONCAT,A,0.81850806
MOBY,M2,500,HPG,BONCAT,A,6.013458153
MOBY,M2,500,HPG,BONCAT,A,1.366086012
MOBY,M2,500,HPG,BONCAT,A,1.097716529
MOBY,M2,500,HPG,BONCAT,A,2.447977273
MOBY,M2,500,HPG,BONCAT,A,1.035833722
MOBY,M2,500,HPG,BONCAT,A,1.022340496
MOBY,M2,500,HPG,BONCAT,A,6.972071658
MOBY,M2,500,HPG,BONCAT,A,4.61688196
MOBY,M2,500,HPG,BONCAT,A,2.179513818
MOBY,M2,500,HPG,BONCAT,A,1.212443548
MOBY,M2,500,HPG,BONCAT,A,1.64980404
MOBY,M2,500,HPG,BONCAT,A,7.119740226
MOBY,M2,500,HPG,BONCAT,A,6.514081032
MOBY,M2,500,HPG,BONCAT,A,3.85125722
MOBY,M2,500,HPG,BONCAT,A,6.821384109
MOBY,M2,500,HPG,BONCAT,A,2.806015879
MOBY,M2,500,HPG,BONCAT,A,1.624349116
MOBY,M2,500,HPG,BONCAT,A,0.60028718
MOBY,M2,500,HPG,BONCAT,A,1.51279485
MOBY,M2,500,HPG,BONCAT,A,1.195968233
MOBY,M2,500,HPG,BONCAT,A,2.26134998
MOBY,M2,500,HPG,BONCAT,A,7.635488451
MOBY,M2,500,HPG,BONCAT,A,3.586895055
MOBY,M2,500,HPG,BONCAT,A,0.70937361
MOBY,M2,500,HPG,BONCAT,A,4.340455418
MOBY,M2,500,HPG,BONCAT,A,1.939041269
MOBY,M2,500,HPG,BONCAT,A,3.855529832
MOBY,M2,500,HPG,BONCAT,A,0.580074262
MOBY,M2,500,HPG,BONCAT,A,0.644799962
MOBY,M2,500,HPG,BONCAT,A,3.180113459
MOBY,M2,500,HPG,BONCAT,A,1.59939623
MOBY,M2,500,HPG,BONCAT,A,0.690807311
MOBY,M2,500,HPG,BONCAT,A,1.947891777
MOBY,M2,500,HPG,BONCAT,A,1.013613718
MOBY,M2,500,HPG,BONCAT,A,8.192480668
MOBY,M2,500,HPG,BONCAT,A,0.853487065
MOBY,M2,500,HPG,BONCAT,A,5.650939997
MOBY,M2,500,HPG,BONCAT,A,5.833893711
MOBY,M2,500,HPG,BONCAT,A,2.74423266
MOBY,M2,500,HPG,BONCAT,A,0.306265928
MOBY,M2,500,HPG,BONCAT,A,5.98483775
MOBY,M2,500,HPG,BONCAT,A,1.438589888
MOBY,M2,500,HPG,BONCAT,A,2.147303665
MOBY,M2,500,HPG,BONCAT,A,2.328681299
MOBY,M2,500,HPG,BONCAT,A,2.168675008
MOBY,M2,500,HPG,BONCAT,A,1.801591528
MOBY,M2,500,HPG,BONCAT,A,0.764053715
MOBY,M2,500,HPG,BONCAT,A,4.712963437
MOBY,M2,500,HPG,BONCAT,A,1.124438763
MOBY,M2,500,HPG,BONCAT,A,3.043383864
MOBY,M2,500,HPG,BONCAT,A,6.608369059
MOBY,M2,500,HPG,BONCAT,A,4.876656126
MOBY,M2,500,HPG,BONCAT,A,4.381509659
MOBY,M2,500,HPG,BONCAT,A,4.034328762
MOBY,M2,500,HPG,BONCAT,A,0.523176961
MOBY,M2,500,HPG,BONCAT,A,1.520539444
MOBY,M2,500,HPG,BONCAT,A,9.355247065
MOBY,M2,500,HPG,BONCAT,A,9.486760659
MOBY,M2,500,HPG,BONCAT,A,0.881126704
MOBY,M2,500,HPG,BONCAT,A,5.357629955
MOBY,M2,500,HPG,BONCAT,A,1.302310689
MOBY,M2,500,HPG,BONCAT,A,5.029663885
MOBY,M2,500,HPG,BONCAT,A,9.858600811
MOBY,M2,500,HPG,BONCAT,A,2.860669371
MOBY,M2,500,HPG,BONCAT,A,2.35625984
MOBY,M2,500,HPG,BONCAT,A,0.925534184
MOBY,M2,500,HPG,BONCAT,A,0.453219606
MOBY,M2,500,HPG,BONCAT,A,3.275291483
MOBY,M2,500,HPG,BONCAT,A,4.138476051
MOBY,M2,500,HPG,BONCAT,A,1.523885714
MOBY,M2,500,HPG,BONCAT,A,1.241463742
MOBY,M2,500,HPG,BONCAT,A,1.753052615
MOBY,M2,500,HPG,BONCAT,A,5.787768713
MOBY,M2,500,HPG,BONCAT,A,6.568738266
MOBY,M2,500,HPG,BONCAT,A,0.29766112
MOBY,M2,500,HPG,BONCAT,A,0.320603311
MOBY,M2,500,HPG,BONCAT,A,1.117458497
MOBY,M2,500,HPG,BONCAT,A,0.413751327
MOBY,M2,500,HPG,BONCAT,A,6.119774938
MOBY,M2,500,HPG,BONCAT,A,0.837302556
MOBY,M2,500,HPG,BONCAT,A,1.937845287
MOBY,M2,500,HPG,BONCAT,A,4.813781539
MOBY,M2,500,HPG,BONCAT,A,2.170205032
MOBY,M2,500,HPG,BONCAT,A,5.700388282
MOBY,M2,500,HPG,BONCAT,A,1.629220649
MOBY,M2,500,HPG,BONCAT,A,2.364805978
MOBY,M2,500,HPG,BONCAT,A,1.262970529
MOBY,M2,500,HPG,BONCAT,A,4.870051144
MOBY,M2,500,HPG,BONCAT,A,2.745653806
MOBY,M2,500,HPG,BONCAT,A,6.698183247
MOBY,M2,500,HPG,BONCAT,A,4.149178971
MOBY,M2,500,HPG,BONCAT,A,2.787350542
MOBY,M2,500,HPG,BONCAT,A,1.63410412
MOBY,M2,500,HPG,BONCAT,A,0.949769226
MOBY,M2,500,HPG,BONCAT,A,0.45249725
MOBY,M2,500,HPG,BONCAT,A,0.457884774
MOBY,M2,500,HPG,BONCAT,A,0.903331288
MOBY,M2,500,HPG,BONCAT,A,2.983695738
MOBY,M2,500,HPG,BONCAT,A,3.494127438
MOBY,M2,500,HPG,BONCAT,A,1.454778448
MOBY,M2,500,HPG,BONCAT,A,1.217735974
MOBY,M2,500,HPG,BONCAT,A,3.88589792
MOBY,M2,500,HPG,BONCAT,A,1.351384996
MOBY,M2,500,HPG,BONCAT,A,1.944231449
MOBY,M2,500,HPG,BONCAT,A,7.049971679
MOBY,M2,500,HPG,BONCAT,A,4.386132557
MOBY,M2,500,HPG,BONCAT,A,2.797190653
MOBY,M2,500,HPG,BONCAT,A,0.445578338
MOBY,M2,500,HPG,BONCAT,A,1.301755218
MOBY,M2,500,HPG,BONCAT,A,3.021356103
MOBY,M2,500,HPG,BONCAT,A,2.383609684
MOBY,M2,500,HPG,BONCAT,A,2.587284078
MOBY,M2,500,HPG,BONCAT,A,14.36984533
MOBY,M2,500,HPG,BONCAT,A,2.854154227
MOBY,M2,500,HPG,BONCAT,A,0.736657254
MOBY,M2,500,HPG,BONCAT,A,4.682576568
MOBY,M2,500,HPG,BONCAT,A,1.271235834
MOBY,M2,500,HPG,BONCAT,A,2.211924916
MOBY,M2,500,HPG,BONCAT,A,4.002472572
MOBY,M2,500,HPG,BONCAT,A,0.241209321
MOBY,M2,500,HPG,BONCAT,A,7.676346359
MOBY,M2,500,HPG,BONCAT,A,10.09169615
MOBY,M2,500,HPG,BONCAT,A,3.678366802
MOBY,M2,500,HPG,BONCAT,A,10.99284776
MOBY,M2,500,HPG,BONCAT,A,4.990258533
MOBY,M2,500,HPG,BONCAT,A,2.351978413
MOBY,M2,500,HPG,BONCAT,A,2.154607319
MOBY,M2,500,HPG,BONCAT,A,3.754425953
MOBY,M2,500,HPG,BONCAT,A,0.267936088
MOBY,M2,500,HPG,BONCAT,A,2.512298057
MOBY,M2,500,HPG,BONCAT,A,3.986631905
MOBY,M2,500,HPG,BONCAT,A,2.366512562
MOBY,M2,500,HPG,BONCAT,A,2.124830021
MOBY,M2,500,HPG,BONCAT,A,0.813129293
MOBY,M2,500,HPG,BONCAT,A,7.487344717
MOBY,M2,500,HPG,BONCAT,A,6.609097225
MOBY,M2,500,HPG,BONCAT,A,0.782605379
MOBY,M2,500,HPG,BONCAT,A,1.763276306
MOBY,M2,500,HPG,BONCAT,A,3.088590262
MOBY,M2,500,HPG,BONCAT,A,2.55730402
MOBY,M2,500,HPG,BONCAT,A,3.821762758
MOBY,M2,500,HPG,BONCAT,A,4.525216612
MOBY,M2,500,HPG,BONCAT,A,9.641786553
MOBY,M2,500,HPG,BONCAT,A,0.995750681
MOBY,M2,500,HPG,BONCAT,A,7.846500153
MOBY,M2,500,HPG,BONCAT,A,0.339060218
MOBY,M2,500,HPG,BONCAT,A,6.448936677
MOBY,M2,500,HPG,BONCAT,A,1.65401922
MOBY,M2,500,HPG,BONCAT,A,3.074362613
MOBY,M2,500,HPG,BONCAT,A,2.230209598
MOBY,M2,500,HPG,BONCAT,A,1.475392047
MOBY,M2,500,HPG,BONCAT,A,6.485296964
MOBY,M2,500,HPG,BONCAT,A,3.492038318
MOBY,M2,500,HPG,BONCAT,A,6.078829927
MOBY,M2,500,HPG,BONCAT,A,3.335243546
MOBY,M2,500,HPG,BONCAT,A,1.401593525
MOBY,M2,500,HPG,BONCAT,A,4.118323591
MOBY,M2,500,HPG,BONCAT,A,6.819071598
MOBY,M2,500,HPG,BONCAT,A,4.079753585
MOBY,M2,500,HPG,BONCAT,A,1.973632003
MOBY,M2,500,HPG,BONCAT,A,14.14102314
MOBY,M2,500,HPG,BONCAT,A,2.633881547
MOBY,M2,500,HPG,BONCAT,A,3.742089328
MOBY,M2,500,HPG,BONCAT,A,2.284117029
MOBY,M2,500,HPG,BONCAT,A,4.84455352
MOBY,M2,500,HPG,BONCAT,A,4.549082976
MOBY,M2,500,HPG,BONCAT,A,2.253145813
MOBY,M2,500,HPG,BONCAT,A,2.680121507
MOBY,M2,500,HPG,BONCAT,A,3.695445917
MOBY,M2,500,HPG,BONCAT,A,3.452380109
MOBY,M2,500,HPG,BONCAT,A,4.780236632
MOBY,M2,500,HPG,BONCAT,A,2.173423898
MOBY,M2,500,HPG,BONCAT,A,8.811751957
MOBY,M2,500,HPG,BONCAT,A,4.599537972
MOBY,M2,500,HPG,BONCAT,A,4.576849648
MOBY,M2,500,HPG,BONCAT,A,0.861076153
MOBY,M2,500,HPG,BONCAT,A,8.89476803
MOBY,M2,500,HPG,BONCAT,A,6.542514059
MOBY,M2,500,HPG,BONCAT,A,0.986608888
MOBY,M2,500,HPG,BONCAT,A,6.666345838
MOBY,M2,500,HPG,BONCAT,A,2.561695519
MOBY,M2,500,HPG,BONCAT,A,1.545854351
MOBY,M2,500,HPG,BONCAT,A,4.828918685
MOBY,M2,500,HPG,BONCAT,A,6.029696489
MOBY,M2,500,HPG,BONCAT,A,3.13931121
MOBY,M2,500,HPG,BONCAT,A,5.759526407
MOBY,M2,500,HPG,BONCAT,A,1.716576373
MOBY,M2,500,HPG,BONCAT,A,2.118161181
MOBY,M2,500,HPG,BONCAT,A,2.641570342
MOBY,M2,500,HPG,BONCAT,A,2.76650593
MOBY,M2,500,HPG,BONCAT,A,0.465690992
MOBY,M2,500,HPG,BONCAT,A,4.911914791
MOBY,M2,500,HPG,BONCAT,A,2.967719126
MOBY,M2,500,HPG,BONCAT,A,1.792213667
MOBY,M2,500,HPG,BONCAT,A,3.841028567
MOBY,M2,500,HPG,BONCAT,A,1.364060059
MOBY,M2,500,HPG,BONCAT,A,0.935905502
MOBY,M2,500,HPG,BONCAT,A,1.293109849
MOBY,M2,500,HPG,BONCAT,A,1.607377375
MOBY,M2,500,HPG,BONCAT,A,1.958943546
MOBY,M2,500,HPG,BONCAT,A,1.005595616
MOBY,M2,500,HPG,BONCAT,A,5.676247007
MOBY,M2,500,HPG,BONCAT,A,3.622035674
MOBY,M2,500,HPG,BONCAT,A,1.372644201
MOBY,M2,500,HPG,BONCAT,A,8.091416833
MOBY,M2,500,HPG,BONCAT,A,2.547127105
MOBY,M2,500,HPG,BONCAT,A,19.74377817
MOBY,M2,500,HPG,BONCAT,A,3.493887102
MOBY,M2,500,HPG,BONCAT,A,5.311785049
MOBY,M2,500,HPG,BONCAT,A,4.929244279
MOBY,M2,500,HPG,BONCAT,A,4.421856242
MOBY,M2,500,HPG,BONCAT,A,7.164856787
MOBY,M2,500,HPG,BONCAT,A,8.705823846
MOBY,M2,500,HPG,BONCAT,A,5.22191495
MOBY,M2,500,HPG,BONCAT,A,0.648977951
MOBY,M2,500,HPG,BONCAT,A,4.883389983
MOBY,M2,500,HPG,BONCAT,A,2.800332591
MOBY,M2,500,HPG,BONCAT,A,2.336227529
MOBY,M2,500,HPG,BONCAT,A,0.933536005
MOBY,M2,500,HPG,BONCAT,A,5.150737777
MOBY,M2,500,HPG,BONCAT,A,5.119474079
MOBY,M2,500,HPG,BONCAT,A,3.257102564
MOBY,M2,500,HPG,BONCAT,A,2.031952929
MOBY,M2,500,HPG,BONCAT,A,8.524660201
MOBY,M2,500,HPG,BONCAT,A,5.155889953
MOBY,M2,500,HPG,BONCAT,A,4.063463799
MOBY,M2,500,HPG,BONCAT,A,5.607567237
MOBY,M2,500,HPG,BONCAT,A,9.052466902
MOBY,M2,500,HPG,BONCAT,A,2.330720226
MOBY,M2,500,HPG,BONCAT,A,2.549650394
MOBY,M2,500,HPG,BONCAT,A,1.280215677
MOBY,M2,500,HPG,BONCAT,A,3.751195455
MOBY,M2,500,HPG,BONCAT,A,3.749274965
MOBY,M2,500,HPG,BONCAT,A,1.764709544
MOBY,M2,500,HPG,BONCAT,A,2.605659742
MOBY,M2,500,HPG,BONCAT,A,2.087597125
MOBY,M2,500,HPG,BONCAT,A,2.922067406
MOBY,M2,500,HPG,BONCAT,A,6.509098423
MOBY,M2,500,HPG,BONCAT,A,5.97351406
MOBY,M2,500,HPG,BONCAT,A,3.81772379
MOBY,M2,500,HPG,BONCAT,A,2.280932741
MOBY,M2,500,HPG,BONCAT,A,2.146640825
MOBY,M2,500,HPG,BONCAT,A,12.25919767
MOBY,M2,500,HPG,BONCAT,A,2.993996005
MOBY,M2,500,HPG,BONCAT,A,6.379024576
MOBY,M2,500,HPG,BONCAT,A,0.742391308
MOBY,M2,500,HPG,BONCAT,A,2.984684568
MOBY,M2,500,HPG,BONCAT,A,2.745339427
MOBY,M2,500,HPG,BONCAT,A,3.233106837
MOBY,M2,500,HPG,BONCAT,A,1.738045757
MOBY,M2,500,HPG,BONCAT,A,3.727686572
MOBY,M2,500,HPG,BONCAT,A,4.061468618
MOBY,M2,500,HPG,BONCAT,A,0.672683204
MOBY,M2,500,HPG,BONCAT,A,2.168078202
MOBY,M2,500,HPG,BONCAT,A,1.308841987
MOBY,M2,500,HPG,BONCAT,A,3.949863551
MOBY,M2,500,HPG,BONCAT,A,0.735258109
MOBY,M2,500,HPG,BONCAT,A,1.384065648
MOBY,M2,500,HPG,BONCAT,A,2.17609548
MOBY,M2,500,HPG,BONCAT,A,37.41463671
MOBY,M2,500,HPG,BONCAT,A,1.473016628
MOBY,M2,500,HPG,BONCAT,A,1.110089378
MOBY,M2,500,HPG,BONCAT,A,1.30052243
MOBY,M2,500,HPG,BONCAT,A,1.607609723
MOBY,M2,500,HPG,BONCAT,A,3.351061943
MOBY,M2,500,HPG,BONCAT,A,1.496597551
MOBY,M2,500,HPG,BONCAT,A,4.651974188
MOBY,M2,500,HPG,BONCAT,A,8.799222631
MOBY,M2,500,HPG,BONCAT,A,0.627372936
MOBY,M2,500,HPG,BONCAT,A,6.895041559
MOBY,M2,500,HPG,BONCAT,A,2.535396175
MOBY,M2,500,HPG,BONCAT,A,0.438576407
MOBY,M2,500,HPG,BONCAT,A,2.324950435
MOBY,M2,500,HPG,BONCAT,A,2.348803321
MOBY,M2,500,HPG,BONCAT,A,5.931670453
MOBY,M2,500,HPG,BONCAT,A,1.348922589
MOBY,M2,500,HPG,BONCAT,A,0.360935071
MOBY,M2,500,HPG,BONCAT,A,1.07468849
MOBY,M2,500,HPG,BONCAT,A,2.350342541
MOBY,M2,500,HPG,BONCAT,A,3.966562087
MOBY,M2,500,HPG,BONCAT,A,3.865971404
MOBY,M2,500,HPG,BONCAT,A,15.4858375
MOBY,M2,500,HPG,BONCAT,A,1.435084166
MOBY,M2,500,HPG,BONCAT,A,1.951837537
MOBY,M2,500,HPG,BONCAT,A,2.782959349
MOBY,M2,500,HPG,BONCAT,A,6.34485271
MOBY,M2,500,HPG,BONCAT,A,0.930041026
MOBY,M2,500,HPG,BONCAT,A,6.052561431
MOBY,M2,500,HPG,BONCAT,A,3.705349973
MOBY,M2,500,HPG,BONCAT,A,1.357162389
MOBY,M2,500,HPG,BONCAT,A,5.89146361
MOBY,M2,500,HPG,BONCAT,A,6.894673572
MOBY,M2,500,HPG,BONCAT,A,1.338063545
MOBY,M2,500,HPG,BONCAT,A,3.604616564
MOBY,M2,500,HPG,BONCAT,A,1.901348153
MOBY,M2,500,HPG,BONCAT,A,2.517626254
MOBY,M2,500,HPG,BONCAT,A,2.133714708
MOBY,M2,500,HPG,BONCAT,A,0.308534537
MOBY,M2,500,HPG,BONCAT,A,1.766127178
MOBY,M2,500,HPG,BONCAT,A,3.641608307
MOBY,M2,500,HPG,BONCAT,A,1.517869658
MOBY,M2,500,HPG,BONCAT,A,3.856068824
MOBY,M2,500,HPG,BONCAT,A,2.163489585
MOBY,M2,500,HPG,BONCAT,A,2.862360574
MOBY,M2,500,HPG,BONCAT,A,0.316010092
MOBY,M2,500,HPG,BONCAT,A,4.714165978
MOBY,M2,500,HPG,BONCAT,A,4.690347249
MOBY,M2,500,HPG,BONCAT,A,5.0051543
MOBY,M2,500,HPG,BONCAT,A,4.405642119
MOBY,M2,500,HPG,BONCAT,A,5.555465116
MOBY,M2,500,HPG,BONCAT,A,1.091850456
MOBY,M2,500,HPG,BONCAT,A,0.277932957
MOBY,M2,500,HPG,BONCAT,A,0.671986123
MOBY,M2,500,HPG,BONCAT,A,3.059159806
MOBY,M2,500,HPG,BONCAT,A,0.861881935
MOBY,M2,500,HPG,BONCAT,A,2.990540588
MOBY,M2,500,HPG,BONCAT,A,1.914163787
MOBY,M2,500,HPG,BONCAT,A,4.86715474
MOBY,M2,500,HPG,BONCAT,A,1.679385335
MOBY,M2,500,HPG,BONCAT,A,0.848464764
MOBY,M2,500,HPG,BONCAT,A,2.784350953
MOBY,M2,500,HPG,BONCAT,A,2.300326633
MOBY,M2,500,HPG,BONCAT,A,0.79744444
MOBY,M2,500,HPG,BONCAT,A,2.317054743
MOBY,M2,500,HPG,BONCAT,A,2.56865732
MOBY,M2,500,HPG,BONCAT,A,1.823395082
MOBY,M2,500,HPG,BONCAT,A,0.276583767
MOBY,M2,500,HPG,BONCAT,A,0.43650765
MOBY,M2,500,HPG,BONCAT,A,3.216638185
MOBY,M2,500,HPG,BONCAT,A,1.29430822
MOBY,M2,500,HPG,BONCAT,A,3.411118884
MOBY,M2,500,HPG,BONCAT,A,1.196211864
MOBY,M2,500,HPG,BONCAT,A,1.979058046
MOBY,M2,500,HPG,BONCAT,A,3.071857644
MOBY,M2,500,HPG,BONCAT,A,8.817545951
MOBY,M2,500,HPG,BONCAT,A,0.838707306
MOBY,M2,500,HPG,BONCAT,A,0.425853172
MOBY,M2,500,HPG,BONCAT,A,0.927916561
MOBY,M2,500,HPG,BONCAT,A,1.393107655
MOBY,M2,500,HPG,BONCAT,A,0.326072024
MOBY,M2,500,HPG,BONCAT,A,10.28769227
MOBY,M2,500,HPG,BONCAT,A,1.129095297
MOBY,M2,500,HPG,BONCAT,A,1.78669648
MOBY,M2,500,HPG,BONCAT,A,1.566087377
MOBY,M2,500,HPG,BONCAT,A,2.225433911
MOBY,M2,500,HPG,BONCAT,A,1.307011397
MOBY,M2,500,HPG,BONCAT,A,2.55154943
MOBY,M2,500,HPG,BONCAT,A,1.011539856
MOBY,M2,500,HPG,BONCAT,A,7.98111663
MOBY,M2,500,HPG,BONCAT,A,4.595394666
MOBY,M2,500,HPG,BONCAT,A,1.517230613
MOBY,M2,500,HPG,BONCAT,A,1.466865128
MOBY,M2,500,HPG,BONCAT,A,2.390386215
MOBY,M2,500,HPG,BONCAT,A,1.541313639
MOBY,M2,500,HPG,BONCAT,A,1.778135375
MOBY,M2,500,HPG,BONCAT,A,1.222775487
MOBY,M2,500,HPG,BONCAT,A,5.595460874
MOBY,M2,500,HPG,BONCAT,A,2.506990362
MOBY,M2,500,HPG,BONCAT,A,1.203416609
MOBY,M2,500,HPG,BONCAT,A,2.14184562
MOBY,M2,500,HPG,BONCAT,A,2.449843284
MOBY,M2,500,HPG,BONCAT,A,3.166584546
MOBY,M2,500,HPG,BONCAT,A,4.082086063
MOBY,M2,500,HPG,BONCAT,A,5.342012245
MOBY,M2,500,HPG,BONCAT,A,1.762538396
MOBY,M2,500,HPG,BONCAT,A,6.046026498
MOBY,M2,500,HPG,BONCAT,A,17.68744853
MOBY,M2,500,HPG,BONCAT,A,3.637265069
MOBY,M2,500,HPG,BONCAT,A,6.658070703
MOBY,M2,500,HPG,BONCAT,A,3.960533622
MOBY,M2,500,HPG,BONCAT,A,8.541293508
MOBY,M2,500,HPG,BONCAT,A,2.995909497
MOBY,M2,500,HPG,BONCAT,A,3.630844152
MOBY,M2,500,HPG,BONCAT,A,0.600629065
MOBY,M2,500,HPG,BONCAT,A,1.793974787
MOBY,M2,500,HPG,BONCAT,A,4.827062884
MOBY,M2,500,HPG,BONCAT,A,2.961758786
MOBY,M2,500,HPG,BONCAT,A,2.303767389
MOBY,M2,500,HPG,BONCAT,A,1.72506727
MOBY,M2,500,HPG,BONCAT,A,2.540296718
MOBY,M2,500,HPG,BONCAT,A,1.987096694
MOBY,M2,500,HPG,BONCAT,A,5.795373966
MOBY,M2,500,HPG,BONCAT,A,2.988399911
MOBY,M2,500,HPG,BONCAT,A,2.795303965
MOBY,M2,500,HPG,BONCAT,A,1.45442586
MOBY,M2,500,HPG,BONCAT,A,2.52384608
MOBY,M2,500,HPG,BONCAT,A,11.27373721
MOBY,M2,500,HPG,BONCAT,A,6.411006474
MOBY,M2,500,HPG,BONCAT,A,1.481106075
MOBY,M2,500,HPG,BONCAT,A,1.23019063
MOBY,M2,500,HPG,BONCAT,A,6.750218233
MOBY,M2,500,HPG,BONCAT,A,3.766958877
MOBY,M2,500,HPG,BONCAT,A,3.553575229
MOBY,M2,500,HPG,BONCAT,A,0.82062447
MOBY,M2,500,HPG,BONCAT,A,4.430068738
MOBY,M2,500,HPG,BONCAT,A,8.7677821
MOBY,M2,500,HPG,BONCAT,A,1.142118451
MOBY,M2,500,HPG,BONCAT,A,0.341344845
MOBY,M2,500,HPG,BONCAT,A,1.876776019
MOBY,M2,500,HPG,BONCAT,A,3.324126973
MOBY,M2,500,HPG,BONCAT,A,0.895604644
MOBY,M2,500,HPG,BONCAT,A,3.066697312
MOBY,M2,500,HPG,BONCAT,A,14.70018979
MOBY,M2,500,HPG,BONCAT,A,0.606441217
MOBY,M2,500,HPG,BONCAT,A,7.951106023
MOBY,M2,500,HPG,BONCAT,A,2.0976901
MOBY,M2,500,HPG,BONCAT,A,1.814505588
MOBY,M2,500,HPG,BONCAT,A,2.165242189
MOBY,M2,500,HPG,BONCAT,A,2.203527527
MOBY,M2,500,HPG,BONCAT,A,6.706978449
MOBY,M2,500,HPG,BONCAT,A,2.761100337
MOBY,M2,500,HPG,BONCAT,A,0.850566729
MOBY,M2,500,HPG,BONCAT,A,2.449260352
MOBY,M2,500,HPG,BONCAT,A,1.641054905
MOBY,M2,500,HPG,BONCAT,A,1.285360855
MOBY,M2,500,HPG,BONCAT,A,8.945325241
MOBY,M2,500,HPG,BONCAT,A,1.669268108
MOBY,M2,500,HPG,BONCAT,A,4.563005636
MOBY,M2,500,HPG,BONCAT,A,2.045086551
MOBY,M2,500,HPG,BONCAT,A,3.051561191
MOBY,M2,500,HPG,BONCAT,A,0.527913503
MOBY,M2,500,HPG,BONCAT,A,1.366942528
MOBY,M2,500,HPG,BONCAT,A,4.598360291
MOBY,M2,500,HPG,BONCAT,A,1.238876782
MOBY,M2,500,HPG,BONCAT,A,0.613379945
MOBY,M2,500,HPG,BONCAT,A,5.202770568
MOBY,M2,500,HPG,BONCAT,A,0.451953807
MOBY,M2,500,HPG,BONCAT,A,5.929293002
MOBY,M2,500,HPG,BONCAT,A,3.187601746
MOBY,M2,500,HPG,BONCAT,A,3.830946383
MOBY,M2,500,HPG,BONCAT,A,6.128289796
MOBY,M2,500,HPG,BONCAT,A,1.589409047
MOBY,M2,500,HPG,BONCAT,A,1.769568103
MOBY,M2,500,HPG,BONCAT,A,4.513525007
MOBY,M2,500,HPG,BONCAT,A,7.877807816
MOBY,M2,500,HPG,BONCAT,A,3.73710116
MOBY,M2,500,HPG,BONCAT,A,1.110412507
MOBY,M2,500,HPG,BONCAT,A,5.045729813
MOBY,M2,500,HPG,BONCAT,A,3.460511294
MOBY,M2,500,HPG,BONCAT,A,1.115344768
MOBY,M2,500,HPG,BONCAT,A,2.655970004
MOBY,M2,500,HPG,BONCAT,A,8.220204345
MOBY,M2,500,HPG,BONCAT,A,5.717991602
MOBY,M2,500,HPG,BONCAT,A,0.884196966
MOBY,M2,500,HPG,BONCAT,A,3.215625483
MOBY,M2,500,HPG,BONCAT,A,12.87361439
MOBY,M2,500,HPG,BONCAT,A,1.164593311
MOBY,M2,500,HPG,BONCAT,A,17.84203463
MOBY,M2,500,HPG,BONCAT,A,3.645383626
MOBY,M2,500,HPG,BONCAT,A,3.908375267
MOBY,M2,500,HPG,BONCAT,A,0.904332757
MOBY,M2,500,HPG,BONCAT,A,1.728301902
MOBY,M2,500,HPG,BONCAT,A,3.867648464
MOBY,M2,500,HPG,BONCAT,A,1.093023071
MOBY,M2,500,HPG,BONCAT,A,0.825343951
MOBY,M2,500,HPG,BONCAT,A,1.091763828
MOBY,M2,500,HPG,BONCAT,A,0.395631336
MOBY,M2,500,HPG,BONCAT,A,5.232304138
MOBY,M2,500,HPG,BONCAT,A,0.261254396
MOBY,M2,500,HPG,BONCAT,A,0.671986123
MOBY,M2,500,HPG,BONCAT,A,3.28257419
MOBY,M2,500,HPG,BONCAT,A,2.253915999
MOBY,M2,500,HPG,BONCAT,A,1.63987376
MOBY,M2,500,HPG,BONCAT,A,1.724061304
MOBY,M2,500,HPG,BONCAT,A,4.001363413
MOBY,M2,500,HPG,BONCAT,A,1.399772091
MOBY,M2,500,HPG,BONCAT,A,2.434221293
MOBY,M2,500,HPG,BONCAT,A,0.892092399
MOBY,M2,500,HPG,BONCAT,A,0.378024799
MOBY,M2,500,HPG,BONCAT,A,1.926957921
MOBY,M2,500,HPG,BONCAT,A,11.25589337
MOBY,M2,500,HPG,BONCAT,A,4.413422443
MOBY,M2,500,HPG,BONCAT,A,1.428668635
MOBY,M2,500,HPG,BONCAT,A,3.454755761
MOBY,M2,500,HPG,BONCAT,A,8.807194072
MOBY,M2,500,HPG,BONCAT,A,3.925114206
MOBY,M2,500,HPG,BONCAT,A,3.587476681
MOBY,M2,500,HPG,BONCAT,A,0.29614701
MOBY,M2,500,HPG,BONCAT,A,2.616329532
MOBY,M2,500,HPG,BONCAT,A,3.303831042
MOBY,M2,500,HPG,BONCAT,A,6.993101271
MOBY,M2,500,HPG,BONCAT,A,9.978892893
MOBY,M2,500,HPG,BONCAT,A,3.735955626
MOBY,M2,500,HPG,BONCAT,A,0.74505225
MOBY,M2,500,HPG,BONCAT,A,1.761161392
MOBY,M2,500,HPG,BONCAT,A,1.613034622
MOBY,M2,500,HPG,BONCAT,A,5.082353174
MOBY,M2,500,HPG,BONCAT,A,5.009269327
MOBY,M2,500,HPG,BONCAT,A,0.38532841
MOBY,M2,500,HPG,BONCAT,A,2.732996502
MOBY,M2,500,HPG,BONCAT,A,0.958745492
MOBY,M2,500,HPG,BONCAT,A,4.51921988
MOBY,M2,500,HPG,BONCAT,A,7.996054887
